TreeID,Date,Plot,Treatment,Species,midday_leaf_wc,TOD,tot_water_cont,water_pot,max_photo,stom_cond,Precip_mm,pulse_precip,Aspect_deg,Slope_deg,pulse,week
16J1,2020-07-13,16,0,juniper,49.62406015,Midday,41.85,NA,NA,NA,0,0,105,9,0,28
16J2,2020-07-13,16,0,juniper,44.95747266,Predawn,NA,NA,NA,NA,0,0,105,9,0,28
16J2,2020-07-13,16,0,juniper,44.95747266,Midday,39.37,NA,NA,NA,0,0,105,9,0,28
16J3,2020-07-13,16,0,juniper,48.50615114,Predawn,NA,NA,NA,NA,0,0,105,9,0,28
16J3,2020-07-13,16,0,juniper,48.50615114,Midday,39.72,NA,NA,NA,0,0,105,9,0,28
16J4,2020-07-13,16,0,juniper,44.59102902,Predawn,NA,NA,NA,NA,0,0,105,9,0,28
16J4,2020-07-13,16,0,juniper,44.59102902,Midday,37.99,NA,NA,NA,0,0,105,9,0,28
17J1,2020-07-13,17,90,juniper,46.95767196,Predawn,NA,NA,NA,NA,0,0,89,10,0,28
17J1,2020-07-13,17,90,juniper,46.95767196,Midday,39.55,NA,NA,NA,0,0,89,10,0,28
17J2,2020-07-13,17,90,juniper,45.45454545,Predawn,NA,NA,NA,NA,0,0,89,10,0,28
17J2,2020-07-13,17,90,juniper,45.45454545,Midday,40.5,NA,NA,NA,0,0,89,10,0,28
17J3,2020-07-13,17,90,juniper,47.26315789,Predawn,NA,NA,NA,NA,0,0,89,10,0,28
17J3,2020-07-13,17,90,juniper,47.26315789,Midday,39.68,NA,NA,NA,0,0,89,10,0,28
17J4,2020-07-13,17,90,juniper,46.08843537,Predawn,NA,NA,NA,NA,0,0,89,10,0,28
17J4,2020-07-13,17,90,juniper,46.08843537,Midday,38.78,NA,NA,NA,0,0,89,10,0,28
121,2020-07-15,12,45,pinon,NA,Predawn,47.31,-2.3,NA,NA,4.572,2.5146,83,8,0,29
121,2020-07-15,12,45,pinon,NA,Midday,NA,-2.4,NA,NA,4.572,2.5146,83,8,0,29
122,2020-07-15,12,45,pinon,NA,Predawn,45.14,-2.2,NA,NA,4.572,2.5146,83,8,0,29
122,2020-07-15,12,45,pinon,NA,Midday,NA,-2.5,NA,NA,4.572,2.5146,83,8,0,29
123,2020-07-15,12,45,pinon,NA,Predawn,48.02,-2.4,NA,NA,4.572,2.5146,83,8,0,29
123,2020-07-15,12,45,pinon,NA,Midday,NA,-2.5,NA,NA,4.572,2.5146,83,8,0,29
125,2020-07-15,12,45,pinon,NA,Predawn,48.24,-2.2,NA,NA,4.572,2.5146,83,8,0,29
125,2020-07-15,12,45,pinon,NA,Midday,NA,-2.5,NA,NA,4.572,2.5146,83,8,0,29
151,2020-07-15,15,75,pinon,NA,Predawn,46.17,-2.3,NA,NA,4.572,1.143,123,7,0,29
151,2020-07-15,15,75,pinon,NA,Midday,NA,-2.3,NA,NA,4.572,1.143,123,7,0,29
152,2020-07-15,15,75,pinon,NA,Predawn,51.18,-2.2,NA,NA,4.572,1.143,123,7,0,29
152,2020-07-15,15,75,pinon,NA,Midday,NA,-2.2,NA,NA,4.572,1.143,123,7,0,29
154,2020-07-15,15,75,pinon,NA,Predawn,47.12,-2.3,NA,NA,4.572,1.143,123,7,0,29
154,2020-07-15,15,75,pinon,NA,Midday,NA,-2.5,NA,NA,4.572,1.143,123,7,0,29
155,2020-07-15,15,75,pinon,NA,Predawn,48.28,-1.9,NA,NA,4.572,1.143,123,7,0,29
155,2020-07-15,15,75,pinon,NA,Midday,NA,-2.2,NA,NA,4.572,1.143,123,7,0,29
166,2020-07-15,16,0,pinon,NA,Predawn,48.41,-1.6,NA,NA,4.572,4.572,105,9,0,29
166,2020-07-15,16,0,pinon,NA,Midday,NA,-2.5,NA,NA,4.572,4.572,105,9,0,29
168,2020-07-15,16,0,pinon,NA,Predawn,50.37,-1.9,NA,NA,4.572,4.572,105,9,0,29
168,2020-07-15,16,0,pinon,NA,Midday,NA,-2.4,NA,NA,4.572,4.572,105,9,0,29
169,2020-07-15,16,0,pinon,NA,Predawn,48.4,-1.9,NA,NA,4.572,4.572,105,9,0,29
169,2020-07-15,16,0,pinon,NA,Midday,NA,-2.3,NA,NA,4.572,4.572,105,9,0,29
175,2020-07-15,17,90,pinon,NA,Predawn,47.15,-2,NA,NA,4.572,0.4571999999999999,89,10,0,29
175,2020-07-15,17,90,pinon,NA,Midday,NA,-2.2,NA,NA,4.572,0.4571999999999999,89,10,0,29
176,2020-07-15,17,90,pinon,NA,Predawn,47.3,-2.2,NA,NA,4.572,0.4571999999999999,89,10,0,29
176,2020-07-15,17,90,pinon,NA,Midday,NA,-2.4,NA,NA,4.572,0.4571999999999999,89,10,0,29
179,2020-07-15,17,90,pinon,NA,Predawn,47.5,-2,NA,NA,4.572,0.4571999999999999,89,10,0,29
179,2020-07-15,17,90,pinon,NA,Midday,NA,-2,NA,NA,4.572,0.4571999999999999,89,10,0,29
1611,2020-07-15,17,90,pinon,NA,Predawn,47.45,NA,NA,NA,4.572,0.4571999999999999,89,10,0,29
1611,2020-07-15,17,90,pinon,NA,Midday,NA,NA,NA,NA,4.572,0.4571999999999999,89,10,0,29
1712,2020-07-15,17,90,pinon,NA,Predawn,46.99,-2,NA,NA,4.572,0.4571999999999999,89,10,0,29
1712,2020-07-15,17,90,pinon,NA,Midday,NA,-2.2,NA,NA,4.572,0.4571999999999999,89,10,0,29
12J1,2020-07-15,12,45,juniper,40.302267,Predawn,35.51,-6,NA,NA,4.572,2.5146,83,8,0,29
12J1,2020-07-15,12,45,juniper,40.302267,Midday,33.63,-6.3,NA,NA,4.572,2.5146,83,8,0,29
12J2,2020-07-15,12,45,juniper,40.66496164,Predawn,34.61,-6.6,NA,NA,4.572,2.5146,83,8,0,29
12J2,2020-07-15,12,45,juniper,40.66496164,Midday,31.2,-6.1,NA,NA,4.572,2.5146,83,8,0,29
12J3,2020-07-15,12,45,juniper,42.30769231,Predawn,36.67,-5.5,NA,NA,4.572,2.5146,83,8,0,29
12J3,2020-07-15,12,45,juniper,42.30769231,Midday,32.74,-5.8,NA,NA,4.572,2.5146,83,8,0,29
12J4,2020-07-15,12,45,juniper,52.26890756,Predawn,38.78,-5.5,NA,NA,4.572,2.5146,83,8,0,29
12J4,2020-07-15,12,45,juniper,52.26890756,Midday,37.82,-5.7,NA,NA,4.572,2.5146,83,8,0,29
15J1,2020-07-15,15,75,juniper,NA,Predawn,37.62,-5,NA,NA,4.572,1.143,123,7,0,29
15J1,2020-07-15,15,75,juniper,NA,Midday,100,-5.3,NA,NA,4.572,1.143,123,7,0,29
15J2,2020-07-15,15,75,juniper,NA,Predawn,37.5,-4.8,NA,NA,4.572,1.143,123,7,0,29
15J2,2020-07-15,15,75,juniper,NA,Midday,100,-5.9,NA,NA,4.572,1.143,123,7,0,29
15J3,2020-07-15,15,75,juniper,NA,Predawn,41.5,-5.1,NA,NA,4.572,1.143,123,7,0,29
15J3,2020-07-15,15,75,juniper,NA,Midday,NA,-4.8,NA,NA,4.572,1.143,123,7,0,29
15J4,2020-07-15,15,75,juniper,NA,Predawn,41.03,-3.5,NA,NA,4.572,1.143,123,7,0,29
15J4,2020-07-15,15,75,juniper,NA,Midday,100,-4.2,NA,NA,4.572,1.143,123,7,0,29
16J1,2020-07-15,16,0,juniper,54.81611208,Predawn,45.43,-3.4,NA,NA,4.572,4.572,105,9,0,29
16J1,2020-07-15,16,0,juniper,54.81611208,Midday,40.28,-4.2,NA,NA,4.572,4.572,105,9,0,29
16J2,2020-07-15,16,0,juniper,49.72972973,Predawn,41.65,-3.2,NA,NA,4.572,4.572,105,9,0,29
16J2,2020-07-15,16,0,juniper,49.72972973,Midday,34.46,-3.9,NA,NA,4.572,4.572,105,9,0,29
16J3,2020-07-15,16,0,juniper,52.33033524,Predawn,41.18,-4.1,NA,NA,4.572,4.572,105,9,0,29
16J3,2020-07-15,16,0,juniper,52.33033524,Midday,37.29,-4.3,NA,NA,4.572,4.572,105,9,0,29
16J4,2020-07-15,16,0,juniper,46.53846154,Predawn,40.07,-3.8,NA,NA,4.572,4.572,105,9,0,29
16J4,2020-07-15,16,0,juniper,46.53846154,Midday,33.08,-4.6,NA,NA,4.572,4.572,105,9,0,29
17J1,2020-07-15,17,90,juniper,47.4916388,Predawn,40.55,-4.8,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J1,2020-07-15,17,90,juniper,47.4916388,Midday,36.29,-5.3,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J2,2020-07-15,17,90,juniper,47.23809524,Predawn,38.89,-4.5,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J2,2020-07-15,17,90,juniper,47.23809524,Midday,37.33,-4.8,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J3,2020-07-15,17,90,juniper,48.81355932,Predawn,28.96,-4.1,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J3,2020-07-15,17,90,juniper,48.81355932,Midday,36.78,-4.5,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J4,2020-07-15,17,90,juniper,44.16299559,Predawn,38.62,-4.6,NA,NA,4.572,0.4571999999999999,89,10,0,29
17J4,2020-07-15,17,90,juniper,44.16299559,Midday,36.01,-4.9,NA,NA,4.572,0.4571999999999999,89,10,0,29
121,2020-07-31,12,45,pinon,60.70336391,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
121,2020-07-31,12,45,pinon,60.70336391,Midday,51.99,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
122,2020-07-31,12,45,pinon,68.35443038,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
122,2020-07-31,12,45,pinon,68.35443038,Midday,58.73,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
123,2020-07-31,12,45,pinon,65.77060932,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
123,2020-07-31,12,45,pinon,65.77060932,Midday,50.55,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
125,2020-07-31,12,45,pinon,65.6394453,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
125,2020-07-31,12,45,pinon,65.6394453,Midday,53,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
151,2020-07-31,15,75,pinon,61.17647059,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
151,2020-07-31,15,75,pinon,61.17647059,Midday,50.59,NA,NA,NA,1.27,0.3175,123,7,1,31
152,2020-07-31,15,75,pinon,73.1292517,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
152,2020-07-31,15,75,pinon,73.1292517,Midday,60.54,NA,NA,NA,1.27,0.3175,123,7,1,31
154,2020-07-31,15,75,pinon,76.38121547,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
154,2020-07-31,15,75,pinon,76.38121547,Midday,65.61,NA,NA,NA,1.27,0.3175,123,7,1,31
155,2020-07-31,15,75,pinon,70.19400353,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
155,2020-07-31,15,75,pinon,70.19400353,Midday,55.56,NA,NA,NA,1.27,0.3175,123,7,1,31
166,2020-07-31,16,0,pinon,61.01694915,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
166,2020-07-31,16,0,pinon,61.01694915,Midday,54.24,NA,NA,NA,1.27,1.27,105,9,1,31
168,2020-07-31,16,0,pinon,62.5,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
168,2020-07-31,16,0,pinon,62.5,Midday,49.19,NA,NA,NA,1.27,1.27,105,9,1,31
169,2020-07-31,16,0,pinon,77.66323024,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
169,2020-07-31,16,0,pinon,77.66323024,Midday,63.92,NA,NA,NA,1.27,1.27,105,9,1,31
175,2020-07-31,17,90,pinon,61.06719368,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
175,2020-07-31,17,90,pinon,61.06719368,Midday,53.95,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
176,2020-07-31,17,90,pinon,63.97515528,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
176,2020-07-31,17,90,pinon,63.97515528,Midday,48.7,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
179,2020-07-31,17,90,pinon,64.20890937,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
179,2020-07-31,17,90,pinon,64.20890937,Midday,58.99,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
1611,2020-07-31,17,90,pinon,67.35395189,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
1611,2020-07-31,17,90,pinon,67.35395189,Midday,56.01,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
1712,2020-07-31,17,90,pinon,71.5625,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
1712,2020-07-31,17,90,pinon,71.5625,Midday,60.94,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
12J1,2020-07-31,12,45,juniper,48.34558824,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J1,2020-07-31,12,45,juniper,48.34558824,Midday,44.49,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J2,2020-07-31,12,45,juniper,48.60853432,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J2,2020-07-31,12,45,juniper,48.60853432,Midday,43.04,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J3,2020-07-31,12,45,juniper,51.85185185,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J3,2020-07-31,12,45,juniper,51.85185185,Midday,46.3,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J4,2020-07-31,12,45,juniper,57.57575758,Predawn,NA,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
12J4,2020-07-31,12,45,juniper,57.57575758,Midday,47.93,NA,NA,NA,1.27,0.6985000000000001,83,8,1,31
15J1,2020-07-31,15,75,juniper,50.5942275,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
15J1,2020-07-31,15,75,juniper,50.5942275,Midday,44.31,NA,NA,NA,1.27,0.3175,123,7,1,31
15J2,2020-07-31,15,75,juniper,51.33819951,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
15J2,2020-07-31,15,75,juniper,51.33819951,Midday,45.74,NA,NA,NA,1.27,0.3175,123,7,1,31
15J3,2020-07-31,15,75,juniper,49.55489614,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
15J3,2020-07-31,15,75,juniper,49.55489614,Midday,46.29,NA,NA,NA,1.27,0.3175,123,7,1,31
15J4,2020-07-31,15,75,juniper,54.91803279,Predawn,NA,NA,NA,NA,1.27,0.3175,123,7,1,31
15J4,2020-07-31,15,75,juniper,54.91803279,Midday,49.18,NA,NA,NA,1.27,0.3175,123,7,1,31
16J1,2020-07-31,16,0,juniper,57.73955774,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
16J1,2020-07-31,16,0,juniper,57.73955774,Midday,53.81,NA,NA,NA,1.27,1.27,105,9,1,31
16J2,2020-07-31,16,0,juniper,60.19900498,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
16J2,2020-07-31,16,0,juniper,60.19900498,Midday,51.24,NA,NA,NA,1.27,1.27,105,9,1,31
16J3,2020-07-31,16,0,juniper,52.15419501,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
16J3,2020-07-31,16,0,juniper,52.15419501,Midday,47.62,NA,NA,NA,1.27,1.27,105,9,1,31
16J4,2020-07-31,16,0,juniper,54.7112462,Predawn,NA,NA,NA,NA,1.27,1.27,105,9,1,31
16J4,2020-07-31,16,0,juniper,54.7112462,Midday,49.24,NA,NA,NA,1.27,1.27,105,9,1,31
17J1,2020-07-31,17,90,juniper,60.55776892,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J1,2020-07-31,17,90,juniper,60.55776892,Midday,49.8,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J2,2020-07-31,17,90,juniper,52.75862069,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J2,2020-07-31,17,90,juniper,52.75862069,Midday,44.83,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J3,2020-07-31,17,90,juniper,46.65605096,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J3,2020-07-31,17,90,juniper,46.65605096,Midday,41.88,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J4,2020-07-31,17,90,juniper,50.41436464,Predawn,NA,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
17J4,2020-07-31,17,90,juniper,50.41436464,Midday,43.51,NA,NA,NA,1.27,0.12699999999999997,89,10,1,31
1611,2020-07-01,16,0,pinon,NA,Predawn,NA,-2.1,NA,NA,0,0,105,9,0,27
1611,2020-07-08,16,0,pinon,NA,Predawn,NA,-1.8,NA,NA,0,0,105,9,0,28
1611,2020-07-15,16,0,pinon,NA,Predawn,NA,-1.8,NA,NA,4.572,4.572,105,9,0,29
121,2020-08-18,12,45,pinon,NA,Predawn,NA,-1.8,NA,NA,0,0,83,8,1,33
122,2020-08-18,12,45,pinon,NA,Predawn,NA,-2.4,NA,NA,0,0,83,8,1,33
123,2020-08-18,12,45,pinon,NA,Predawn,NA,-1.2,NA,NA,0,0,83,8,1,33
125,2020-08-18,12,45,pinon,NA,Predawn,NA,-2,NA,NA,0,0,83,8,1,33
12J1,2020-08-18,12,45,juniper,NA,Predawn,NA,-2.8,NA,NA,0,0,83,8,1,33
12J2,2020-08-18,12,45,juniper,NA,Predawn,NA,-3,NA,NA,0,0,83,8,1,33
12J3,2020-08-18,12,45,juniper,NA,Predawn,NA,-2.9,NA,NA,0,0,83,8,1,33
12J4,2020-08-18,12,45,juniper,NA,Predawn,NA,-3.1,NA,NA,0,0,83,8,1,33
15J1,2020-08-18,15,75,juniper,NA,Predawn,NA,-3.5,NA,NA,0,0,123,7,1,33
15J2,2020-08-18,15,75,juniper,NA,Predawn,NA,-3.5,NA,NA,0,0,123,7,1,33
15J3,2020-08-18,15,75,juniper,NA,Predawn,NA,-3.1,NA,NA,0,0,123,7,1,33
15J4,2020-08-18,15,75,juniper,NA,Predawn,NA,-3,NA,NA,0,0,123,7,1,33
151,2020-08-18,15,75,pinon,NA,Predawn,NA,-2.3,NA,NA,0,0,123,7,1,33
152,2020-08-18,15,75,pinon,NA,Predawn,NA,-2.1,NA,NA,0,0,123,7,1,33
154,2020-08-18,15,75,pinon,NA,Predawn,NA,-2.2,NA,NA,0,0,123,7,1,33
155,2020-08-18,15,75,pinon,NA,Predawn,NA,-2.5,NA,NA,0,0,123,7,1,33
16J1,2020-08-18,16,0,juniper,NA,Predawn,NA,-1.6,NA,NA,0,0,105,9,1,33
16J2,2020-08-18,16,0,juniper,NA,Predawn,NA,-1.9,NA,NA,0,0,105,9,1,33
16J3,2020-08-18,16,0,juniper,NA,Predawn,NA,-2,NA,NA,0,0,105,9,1,33
16J4,2020-08-18,16,0,juniper,NA,Predawn,NA,-1.8,NA,NA,0,0,105,9,1,33
166,2020-08-18,16,0,pinon,NA,Predawn,NA,-2.1,NA,NA,0,0,105,9,1,33
168,2020-08-18,16,0,pinon,NA,Predawn,NA,-1.7,NA,NA,0,0,105,9,1,33
169,2020-08-18,16,0,pinon,NA,Predawn,NA,-2,NA,NA,0,0,105,9,1,33
1611,2020-08-18,16,0,pinon,NA,Predawn,NA,-2,NA,NA,0,0,105,9,1,33
175,2020-08-18,17,90,pinon,NA,Predawn,NA,-2.2,NA,NA,0,0,89,10,1,33
176,2020-08-18,17,90,pinon,NA,Predawn,NA,-2.2,NA,NA,0,0,89,10,1,33
179,2020-08-18,17,90,pinon,NA,Predawn,NA,-2.5,NA,NA,0,0,89,10,1,33
1712,2020-08-18,17,90,pinon,NA,Predawn,NA,-2.5,NA,NA,0,0,89,10,1,33
17J1,2020-08-18,17,90,juniper,NA,Predawn,NA,-4.5,NA,NA,0,0,89,10,1,33
17J2,2020-08-18,17,90,juniper,NA,Predawn,NA,-3,NA,NA,0,0,89,10,1,33
17J3,2020-08-18,17,90,juniper,NA,Predawn,NA,-3.3,NA,NA,0,0,89,10,1,33
17J4,2020-08-18,17,90,juniper,NA,Predawn,NA,-3.6,NA,NA,0,0,89,10,1,33
1611,2020-07-01,16,0,pinon,NA,Midday,NA,-2.3,NA,NA,0,0,105,9,0,27
1611,2020-07-08,16,0,pinon,NA,Midday,NA,-2,NA,NA,0,0,105,9,0,28
1611,2020-07-15,16,0,pinon,NA,Midday,NA,-2,NA,NA,4.572,4.572,105,9,0,29
121,2020-08-18,12,45,pinon,NA,Midday,NA,-2.6,NA,NA,0,0,83,8,1,33
122,2020-08-18,12,45,pinon,NA,Midday,NA,-1.9,NA,NA,0,0,83,8,1,33
123,2020-08-18,12,45,pinon,NA,Midday,NA,-2.1,NA,NA,0,0,83,8,1,33
125,2020-08-18,12,45,pinon,NA,Midday,NA,-2.1,NA,NA,0,0,83,8,1,33
12J1,2020-08-18,12,45,juniper,NA,Midday,NA,-4.1,NA,NA,0,0,83,8,1,33
12J2,2020-08-18,12,45,juniper,NA,Midday,NA,-3.6,NA,NA,0,0,83,8,1,33
12J3,2020-08-18,12,45,juniper,NA,Midday,NA,-3.9,NA,NA,0,0,83,8,1,33
12J4,2020-08-18,12,45,juniper,NA,Midday,NA,-4,NA,NA,0,0,83,8,1,33
15J1,2020-08-18,15,75,juniper,NA,Midday,NA,-4.8,NA,NA,0,0,123,7,1,33
15J2,2020-08-18,15,75,juniper,NA,Midday,NA,-4.4,NA,NA,0,0,123,7,1,33
15J3,2020-08-18,15,75,juniper,NA,Midday,NA,-4.5,NA,NA,0,0,123,7,1,33
15J4,2020-08-18,15,75,juniper,NA,Midday,NA,-4.1,NA,NA,0,0,123,7,1,33
151,2020-08-18,15,75,pinon,NA,Midday,NA,-2.6,NA,NA,0,0,123,7,1,33
152,2020-08-18,15,75,pinon,NA,Midday,NA,-2.9,NA,NA,0,0,123,7,1,33
154,2020-08-18,15,75,pinon,NA,Midday,NA,-2.5,NA,NA,0,0,123,7,1,33
155,2020-08-18,15,75,pinon,NA,Midday,NA,-2.6,NA,NA,0,0,123,7,1,33
16J1,2020-08-18,16,0,juniper,NA,Midday,NA,-3.8,NA,NA,0,0,105,9,1,33
16J2,2020-08-18,16,0,juniper,NA,Midday,NA,-3,NA,NA,0,0,105,9,1,33
16J3,2020-08-18,16,0,juniper,NA,Midday,NA,-3.1,NA,NA,0,0,105,9,1,33
16J4,2020-08-18,16,0,juniper,NA,Midday,NA,-3.3,NA,NA,0,0,105,9,1,33
166,2020-08-18,16,0,pinon,NA,Midday,NA,-2.4,NA,NA,0,0,105,9,1,33
168,2020-08-18,16,0,pinon,NA,Midday,NA,-2.8,NA,NA,0,0,105,9,1,33
169,2020-08-18,16,0,pinon,NA,Midday,NA,-2.7,NA,NA,0,0,105,9,1,33
1611,2020-08-18,16,0,pinon,NA,Midday,NA,-2.7,NA,NA,0,0,105,9,1,33
175,2020-08-18,17,90,pinon,NA,Midday,NA,-2.6,NA,NA,0,0,89,10,1,33
176,2020-08-18,17,90,pinon,NA,Midday,NA,-2.5,NA,NA,0,0,89,10,1,33
179,2020-08-18,17,90,pinon,NA,Midday,NA,-2.5,NA,NA,0,0,89,10,1,33
1712,2020-08-18,17,90,pinon,NA,Midday,NA,-2.7,NA,NA,0,0,89,10,1,33
17J1,2020-08-18,17,90,juniper,NA,Midday,NA,-5.3,NA,NA,0,0,89,10,1,33
17J2,2020-08-18,17,90,juniper,NA,Midday,NA,-4,NA,NA,0,0,89,10,1,33
17J3,2020-08-18,17,90,juniper,NA,Midday,NA,-4.5,NA,NA,0,0,89,10,1,33
17J4,2020-08-18,17,90,juniper,NA,Midday,NA,-4.1,NA,NA,0,0,89,10,1,33
12J1,2020-06-30,12,45,juniper,NA,NA,NA,NA,1.497465019,0.009848664,0,0,83,8,0,26
12J2,2020-06-30,12,45,juniper,NA,NA,NA,NA,0.21778306,0.006447473,0,0,83,8,0,26
12J3,2020-06-30,12,45,juniper,NA,NA,NA,NA,1.019667922,0.009072469,0,0,83,8,0,26
12J4,2020-06-30,12,45,juniper,NA,NA,NA,NA,2.763782346,0.019804052,0,0,83,8,0,26
15J1,2020-06-30,15,75,juniper,NA,NA,NA,NA,3.13301089,0.019783038,0,0,123,7,0,26
15J2,2020-06-30,15,75,juniper,NA,NA,NA,NA,2.284101347,0.016328183,0,0,123,7,0,26
15J3,2020-06-30,15,75,juniper,NA,NA,NA,NA,4.515556307,0.033685087,0,0,123,7,0,26
15J4,2020-06-30,15,75,juniper,NA,NA,NA,NA,3.303287847,0.025332583,0,0,123,7,0,26
16J1,2020-06-30,16,0,juniper,NA,NA,NA,NA,3.643688701,0.024477849,0,0,105,9,0,26
16J2,2020-06-30,16,0,juniper,NA,NA,NA,NA,5.51647637,0.041395369,0,0,105,9,0,26
16J3,2020-06-30,16,0,juniper,NA,NA,NA,NA,6.140509689,0.05147334,0,0,105,9,0,26
16J4,2020-06-30,16,0,juniper,NA,NA,NA,NA,5.273049371,0.040317814,0,0,105,9,0,26
17J1,2020-06-30,17,90,juniper,NA,NA,NA,NA,3.852917429,0.028583377,0,0,89,10,0,26
17J2,2020-06-30,17,90,juniper,NA,NA,NA,NA,4.27734471,0.030462505,0,0,89,10,0,26
17J3,2020-06-30,17,90,juniper,NA,NA,NA,NA,4.570691921,0.033783911,0,0,89,10,0,26
17J4,2020-06-30,17,90,juniper,NA,NA,NA,NA,3.077617663,0.021074595,0,0,89,10,0,26
121,2020-07-01,12,45,pinon,NA,NA,NA,NA,-0.141486266,8.93766e-5,0,0,83,8,0,27
122,2020-07-01,12,45,pinon,NA,NA,NA,NA,-0.266729907,-3.44485e-4,0,0,83,8,0,27
123,2020-07-01,12,45,pinon,NA,NA,NA,NA,-0.080690606,0.009792373,0,0,83,8,0,27
125,2020-07-01,12,45,pinon,NA,NA,NA,NA,-0.231577129,-4.16404e-4,0,0,83,8,0,27
151,2020-07-01,15,75,pinon,NA,NA,NA,NA,0.129652433,0.001603592,0,0,123,7,0,27
152,2020-07-01,15,75,pinon,NA,NA,NA,NA,0.287910378,0.00646907,0,0,123,7,0,27
154,2020-07-01,15,75,pinon,NA,NA,NA,NA,-0.167557314,0.00604457,0,0,123,7,0,27
155,2020-07-01,15,75,pinon,NA,NA,NA,NA,-0.220161805,0.004046125,0,0,123,7,0,27
1611,2020-07-01,16,0,pinon,NA,NA,NA,NA,-0.146925337,-0.002431753,0,0,105,9,0,27
166,2020-07-01,16,0,pinon,NA,NA,NA,NA,-0.247101607,-0.001910819,0,0,105,9,0,27
168,2020-07-01,16,0,pinon,NA,NA,NA,NA,0.54196292,0.005563774,0,0,105,9,0,27
169,2020-07-01,16,0,pinon,NA,NA,NA,NA,-0.165467097,0.001378592,0,0,105,9,0,27
1712,2020-07-01,17,90,pinon,NA,NA,NA,NA,-0.238542286,-0.002564598,0,0,89,10,0,27
175,2020-07-01,17,90,pinon,NA,NA,NA,NA,0.515285976,0.005324488,0,0,89,10,0,27
176,2020-07-01,17,90,pinon,NA,NA,NA,NA,-0.08891093,0.00433364,0,0,89,10,0,27
179,2020-07-01,17,90,pinon,NA,NA,NA,NA,-0.24125186,0.003314731,0,0,89,10,0,27
121,2020-07-14,12,45,pinon,NA,NA,NA,NA,-0.195554833,0.006368315,0,0,83,8,0,28
122,2020-07-14,12,45,pinon,NA,NA,NA,NA,-0.015706914,0.001962882,0,0,83,8,0,28
